feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
UniRef90_A0A173SCK5	condition	CRC	-1.34968075409703	0.255023498742158	66	13	1.57261517752575e-06	7.31047927306882e-06
UniRef90_A0A174C473	condition	CRC	-1.56451103172914	0.2956223502267	66	14	1.57330674188302e-06	7.312486610119e-06
UniRef90_A0A174JLQ8	condition	CRC	-1.60101158707045	0.302584187125338	66	14	1.58010689940664e-06	7.34288039486561e-06
UniRef90_A0A173V0Y4	condition	CRC	-1.5602305739817	0.29490049858617	66	14	1.58266772385302e-06	7.35356688593996e-06
UniRef90_A0A174ELP9	condition	CRC	-1.44888102476359	0.273896249207393	66	14	1.58755831964302e-06	7.37507290669806e-06
UniRef90_A0A174TFZ5	condition	CRC	-1.52424248047281	0.288173530130167	66	14	1.5909915293597e-06	7.38980259602941e-06
UniRef90_A0A174X6E3	condition	CRC	-1.33024073566047	0.251502513490015	66	14	1.59188001495814e-06	7.39270969665155e-06
UniRef90_A0A173R5C2	condition	CRC	-1.68468948947126	0.318538342407332	66	14	1.59407445123649e-06	7.40045909485648e-06
UniRef90_A0A173U7U5	condition	CRC	-1.55023614054541	0.293115665221518	66	14	1.59402447950361e-06	7.40045909485648e-06
UniRef90_A0A173QVG6	condition	CRC	-1.67587358000479	0.316895733625628	66	15	1.59653219603617e-06	7.41064705404949e-06
UniRef90_A0A173U2W1	condition	CRC	-1.33818332213677	0.253060334539985	66	14	1.59899632551611e-06	7.42086128518457e-06
UniRef90_A0A173VB15	condition	CRC	-1.34682540239078	0.254696740662543	66	13	1.59926445169284e-06	7.42088228845508e-06
UniRef90_A0A174CVX3	condition	CRC	-1.2985062500743	0.245566739122517	66	15	1.60025715801682e-06	7.42426491636281e-06
UniRef90_A0A173RW11	condition	CRC	-1.55948322259404	0.294925201168538	66	13	1.60067768197178e-06	7.4249922726758e-06
UniRef90_A0A173VZY8	condition	CRC	-2.04267918803105	0.386368517981934	66	13	1.6058990092948e-06	7.44798499335538e-06
UniRef90_A0A174AC52	condition	CRC	-1.16668136482406	0.220682666285543	66	14	1.60696862268871e-06	7.45171811331452e-06
UniRef90_A0A174QWF5	condition	CRC	-1.57494605856819	0.297919262780569	66	14	1.60822827299523e-06	7.45633108388698e-06
UniRef90_A0A173YEU9	condition	CRC	-1.74608016159987	0.330294815431052	66	14	1.608576302582e-06	7.45671662609724e-06
UniRef90_A0A174RGY2	condition	CRC	-1.57191145086095	0.297356214089835	66	14	1.60942193078427e-06	7.45940832983845e-06
UniRef90_A0A173U769	condition	CRC	-1.31752131386671	0.249264084700536	66	14	1.61338056971107e-06	7.47652506971294e-06
UniRef90_A0A173UCP9	condition	CRC	-1.23104046499391	0.232965102809483	66	13	1.62209361038342e-06	7.51566479913002e-06
UniRef90_A0A174AQH0	condition	CRC	-1.53047775507402	0.289634520024409	66	14	1.62245047926271e-06	7.51573429346098e-06
UniRef90_A0A174Q4Z6	condition	CRC	-1.29097160446222	0.244310735261552	66	13	1.6226425488653e-06	7.51573429346098e-06
UniRef90_A0A174KTJ5	condition	CRC	-1.34636044970122	0.254799747946247	66	14	1.62352699895435e-06	7.51859385993798e-06
UniRef90_A0A174KT80	condition	CRC	-1.45705312085273	0.275820236685384	66	14	1.6320354128499e-06	7.55675344449843e-06
UniRef90_A0A174XVV7	condition	CRC	-1.26576227048754	0.239612424532821	66	14	1.63252162683571e-06	7.55776169029419e-06
UniRef90_A0A173Z8A2	condition	CRC	-0.959567025420278	0.181671408284621	66	13	1.63660610399094e-06	7.57542503116621e-06
UniRef90_A0A173W6S4	condition	CRC	-2.10589117577894	0.398739979483529	66	14	1.63982950404351e-06	7.58909751731595e-06
UniRef90_A0A096LHM0	condition	CRC	-1.4672886231375	0.277836900193455	66	14	1.64138446078717e-06	7.59504525642349e-06
UniRef90_A0A173VR86	condition	CRC	-1.57401765826344	0.298060622916242	66	14	1.64294932457793e-06	7.5992125782095e-06
UniRef90_A0A174SYB0	condition	CRC	-1.42005580377092	0.268907139895288	66	15	1.64309487651184e-06	7.5992125782095e-06
UniRef90_A0A174Y3Q3	condition	CRC	-1.01342941483708	0.191906404803196	66	14	1.64302212654232e-06	7.5992125782095e-06
UniRef90_A0A174W6E0	condition	CRC	-1.30932889524852	0.247962663003835	66	14	1.64618019764857e-06	7.61223142644588e-06
UniRef90_A0A174ZBX9	condition	CRC	-1.76365892444991	0.334096547851556	66	14	1.65531557098846e-06	7.65321792650141e-06
UniRef90_A0A174SWG9	condition	CRC	-1.39570109330921	0.264439251664103	66	14	1.66114178329655e-06	7.67889383963293e-06
UniRef90_A0A173XG14	condition	CRC	-1.40398154868726	0.266029566443295	66	14	1.66382777759133e-06	7.69004754469729e-06
UniRef90_A0A173YBC3	condition	CRC	-1.588957395096	0.301086563522846	66	14	1.66464313917461e-06	7.69255312771564e-06
UniRef90_A0A173YW46	condition	CRC	-1.87154329633105	0.35397401855977	66	21	1.66753968140879e-06	7.70467374216644e-06
UniRef90_A0A174TIN6	condition	CRC	-1.28465414734077	0.24345441222159	66	14	1.66866586157388e-06	7.70861196833409e-06
UniRef90_A0A174FEB8	condition	CRC	-1.50695994150238	0.285632279762319	66	14	1.67438442545155e-06	7.73376051604793e-06
UniRef90_A0A173W6N7	condition	CRC	-1.64044585900056	0.310962632084946	66	14	1.67753281074962e-06	7.7470314449185e-06
UniRef90_A0A174L875	condition	CRC	-1.35602832663145	0.257101199567241	66	13	1.68443574706243e-06	7.77763410715132e-06
UniRef90_A0A174T8U4	condition	CRC	-1.45315179675476	0.27552795509707	66	14	1.68593897760516e-06	7.78329847450649e-06
UniRef90_A0A174E6I8	condition	CRC	-1.31266197281042	0.248916171424729	66	13	1.6894813912669e-06	7.79837352466729e-06
UniRef90_A0A173U653	condition	CRC	-1.18738359280333	0.225163308885332	66	13	1.689977657125e-06	7.79840839280001e-06
UniRef90_A0A174E8V7	condition	CRC	-1.44291281098376	0.273619790588531	66	14	1.6900429669108e-06	7.79840839280001e-06
UniRef90_A0A173UH31	condition	CRC	-1.51154674280858	0.286663223047904	66	14	1.69339500616442e-06	7.8125952496789e-06
UniRef90_A0A174FNZ7	condition	CRC	-1.77267213044727	0.336199698824751	66	14	1.69484014162016e-06	7.81798126608072e-06
UniRef90_A0A173ZXA8	condition	CRC	-2.16212431849534	0.407079819639017	66	34	1.70056584030787e-06	7.84310772220627e-06
UniRef90_A0A174M915	condition	CRC	-1.44806959346001	0.274688093048474	66	14	1.70121813073381e-06	7.84483092816022e-06
UniRef90_A0A174Q3E5	condition	CRC	-1.43156581656946	0.271579905831654	66	14	1.70403586249874e-06	7.85653743875935e-06
UniRef90_A0A173SQS7	condition	CRC	-1.57862965150185	0.299481786292042	66	13	1.70433780425146e-06	7.85664284678028e-06
UniRef90_A0A174VKG3	condition	CRC	-2.60330344308582	0.473857347411352	66	43	1.71171119998948e-06	7.88934081566859e-06
UniRef90_A0A174TXB5	condition	CRC	-1.46477943426028	0.278013328768923	66	14	1.72036739381659e-06	7.92793957615397e-06
UniRef90_A0A173S740	condition	CRC	-1.6352236766505	0.310369646804029	66	14	1.72105605624072e-06	7.9298150728787e-06
UniRef90_A0A174XML6	condition	CRC	-1.61253418070726	0.306082964928906	66	13	1.7232887247987e-06	7.93880284413892e-06
UniRef90_A0A174KTP0	condition	CRC	-1.36724693610881	0.259587506263828	66	14	1.73176624052556e-06	7.97655157121657e-06
UniRef90_A0A173X3M2	condition	CRC	-1.30165760511891	0.247141021521248	66	13	1.73266318262819e-06	7.97870260777699e-06
UniRef90_A0A174ZGY7	condition	CRC	-1.94497018896478	0.369285914564309	66	14	1.73280007615617e-06	7.97870260777699e-06
UniRef90_A0A174FQZ8	condition	CRC	-1.2876462685911	0.244515045317907	66	13	1.73752915525626e-06	7.99916938328281e-06
UniRef90_A0A173R7X7	condition	CRC	-1.44596624742239	0.274595967607594	66	14	1.73968820839535e-06	8.00779961457585e-06
UniRef90_A0A174V949	condition	CRC	-1.47140428862017	0.279450641050458	66	14	1.74265989226385e-06	8.02016695880528e-06
UniRef90_A0A174CE34	condition	CRC	-2.1737909045581	0.4128646412934	66	50	1.74400982655373e-06	8.02379581356885e-06
UniRef90_A0A174E6X4	condition	CRC	-1.18774710723263	0.225586970342556	66	15	1.74401842083077e-06	8.02379581356885e-06
UniRef90_A0A096KLE3	condition	CRC	-1.52535444114256	0.289728246970639	66	14	1.74643009581898e-06	8.03357844076733e-06
UniRef90_A0A174VZV3	condition	CRC	-1.81648007700912	0.345037584898074	66	14	1.74769175031572e-06	8.03806864154358e-06
UniRef90_A0A174DIR8	condition	CRC	-1.45430970667234	0.276263003943813	66	13	1.7501100254488e-06	8.04787609219776e-06
UniRef90_A0A174X5N4	condition	CRC	-1.28921008275765	0.244942717170571	66	13	1.75615800861167e-06	8.07436881568442e-06
UniRef90_A0A174CQ89	condition	CRC	-1.1959198794189	0.227228748171216	66	14	1.75780239725255e-06	8.08060958318972e-06
UniRef90_A0A173Y4A6	condition	CRC	-1.69981388004536	0.32298808343333	66	14	1.75973821939742e-06	8.08818781264916e-06
UniRef90_A0A173SQD9	condition	CRC	-1.29914370055136	0.24688669853303	66	13	1.76422379565037e-06	8.10748094925713e-06
UniRef90_A0A174SZP8	condition	CRC	-1.36964387167518	0.26028655144662	66	14	1.76451339589505e-06	8.10748835012854e-06
UniRef90_A0A174G0B5	condition	CRC	-1.62600095388868	0.309025318533471	66	14	1.7668831494792e-06	8.11705196216358e-06
UniRef90_A0A173TGL1	condition	CRC	-1.5659102297081	0.297623604641945	66	13	1.7690971764248e-06	8.1258971627853e-06
UniRef90_A0A174EN83	condition	CRC	-1.48195243256917	0.281669091451326	66	14	1.76945644525125e-06	8.12622150843609e-06
UniRef90_A0A173ZFI3	condition	CRC	-1.56692230864158	0.297841908311928	66	14	1.7721758300063e-06	8.13738280318665e-06
UniRef90_A0A173TYK8	condition	CRC	-1.38741588011012	0.263726061482421	66	14	1.77283124418872e-06	8.13906477273336e-06
UniRef90_A0A173YNF5	condition	CRC	-1.34425207218828	0.255571368216803	66	15	1.77977690611979e-06	8.16695671737314e-06
UniRef90_A0A174BGK4	condition	CRC	-1.50193198287681	0.285547307695757	66	14	1.77947608608716e-06	8.16695671737314e-06
UniRef90_A0A174GY10	condition	CRC	-1.51075424308658	0.287225814599767	66	14	1.77962676129571e-06	8.16695671737314e-06
UniRef90_A0A174XVL3	condition	CRC	-1.43512066205342	0.272888180214934	66	14	1.78508505376391e-06	8.18997953610846e-06
UniRef90_A0A173S8X9	condition	CRC	-1.23472931529434	0.23479053681106	66	14	1.78611206412514e-06	8.19335617227486e-06
UniRef90_A0A174Y6E1	condition	CRC	-1.75139245100573	0.333046031323326	66	13	1.78709354789715e-06	8.19652290003266e-06
UniRef90_A0A173RQX9	condition	CRC	-1.3289232410306	0.25272653277473	66	14	1.78957025463877e-06	8.20654533451548e-06
UniRef90_A0A174BBD1	condition	CRC	-1.40325926632886	0.266894349881873	66	14	1.79372692250131e-06	8.22426715346203e-06
UniRef90_A0A174C0W4	condition	CRC	-1.43063741626471	0.272105764311313	66	13	1.79427900605849e-06	8.22545881429063e-06
UniRef90_A0A174X7K3	condition	CRC	-1.76070553310821	0.334901338215413	66	13	1.79609176131701e-06	8.23242840517687e-06
UniRef90_A0A173VFH2	condition	CRC	-1.21528929685778	0.23116596496945	66	13	1.79725209191053e-06	8.2364058101034e-06
UniRef90_A0A174XP06	condition	CRC	-1.01744037740689	0.193545534697145	66	14	1.79972664025691e-06	8.24640370711469e-06
UniRef90_A0A173UK39	condition	CRC	-2.24497254433917	0.427073350177371	66	13	1.80115249925101e-06	8.25159400470536e-06
UniRef90_A0A174EDE9	condition	CRC	-1.40490511240264	0.267272519225109	66	14	1.80246572403042e-06	8.25626668774882e-06
UniRef90_A0A174QU77	condition	CRC	-1.71307095704349	0.325969158205784	66	15	1.81024633594406e-06	8.29055715788144e-06
UniRef90_A0A173RZN2	condition	CRC	-1.2955888550674	0.246536305531729	66	15	1.81128684808671e-06	8.29397321849984e-06
UniRef90_A0A174APQ6	condition	CRC	-1.26739481885096	0.241198997523086	66	14	1.81543826265709e-06	8.31163082945558e-06
UniRef90_A0A174VNW2	condition	CRC	-1.21954303303365	0.232097675139611	66	14	1.81627890128772e-06	8.31412741935802e-06
UniRef90_A0A173ZVE3	condition	CRC	-1.21048344797256	0.23039131632138	66	14	1.81908012555115e-06	8.32559643871174e-06
UniRef90_A0A174CSK7	condition	CRC	-1.21873160173008	0.231971577990475	66	14	1.8207042852218e-06	8.33167539622305e-06
UniRef90_A0A173V983	condition	CRC	-1.70361166613299	0.324272512912334	66	13	1.82177597799456e-06	8.33522465992247e-06
UniRef90_A0A174SMY3	condition	CRC	-1.80960715925081	0.344466785468346	66	14	1.82374209966945e-06	8.34286441174753e-06
UniRef90_A0A174CXS2	condition	CRC	-1.4628923612914	0.278470446203217	66	14	1.82405097566732e-06	8.34292170056643e-06
UniRef90_A0A173YUG8	condition	CRC	-1.2253386672253	0.233257070467429	66	13	1.82505021087609e-06	8.34509096081118e-06
UniRef90_A0A174JU15	condition	CRC	-1.64478325974086	0.313103676171285	66	14	1.82511811046158e-06	8.34509096081118e-06
UniRef90_A0A096LLV3	condition	CRC	-1.41140738676528	0.268704330011734	66	14	1.82870340994431e-06	8.36012640414941e-06
UniRef90_A0A174M7E8	condition	CRC	-1.2876462685911	0.245187676650074	66	14	1.83540618962088e-06	8.38845056966912e-06
UniRef90_A0A174TWJ5	condition	CRC	-1.321866976602	0.251704438081047	66	14	1.83549500956102e-06	8.38845056966912e-06
UniRef90_A0A174I359	condition	CRC	-1.97001886218317	0.37515107225738	66	13	1.83824781595934e-06	8.39966767000281e-06
UniRef90_A0A175A9T8	condition	CRC	-1.35638876990157	0.258359609746906	66	14	1.84708494644945e-06	8.43867825583332e-06
UniRef90_A0A174EJG0	condition	CRC	-1.39478912573396	0.265690304986929	66	14	1.84934815964904e-06	8.44764715080963e-06
UniRef90_A0A174KYN6	condition	CRC	-1.66593996221108	0.31735628048705	66	14	1.85109449238075e-06	8.45425245773894e-06
UniRef90_A0A173WWJ7	condition	CRC	-1.57603324119548	0.300247806822235	66	14	1.85336220887521e-06	8.46323648081996e-06
UniRef90_A0A174A5E2	condition	CRC	-1.36473303154126	0.259996864527478	66	14	1.8538664355906e-06	8.46416605493781e-06
UniRef90_A0A173TED7	condition	CRC	-1.24505180152173	0.237213325055877	66	14	1.85652289006098e-06	8.4749201233982e-06
UniRef90_A0A174PYT0	condition	CRC	-1.38076520836787	0.263097857200451	66	14	1.86042358003107e-06	8.49134964737918e-06
UniRef90_A0A174ZJE9	condition	CRC	-1.71777763713659	0.327374515445843	66	14	1.8672914008843e-06	8.52131423532092e-06
UniRef90_A0A174REP4	condition	CRC	-1.10654835461385	0.210921406640165	66	14	1.87348703917347e-06	8.54820212752211e-06
UniRef90_A0A173RZD7	condition	CRC	-1.46977254264649	0.280169999507476	66	14	1.875309604911e-06	8.55513142075099e-06
UniRef90_A0A174NPN2	condition	CRC	-1.32140340975203	0.251906596806814	66	14	1.87811209980577e-06	8.56652816489502e-06
UniRef90_A0A173T0C8	condition	CRC	-1.23104046499391	0.234685458336735	66	13	1.8789492052036e-06	8.56895804712323e-06
UniRef90_A0A096KI07	condition	CRC	-1.70903278982539	0.325844985913657	66	14	1.88297827769583e-06	8.58594176768595e-06
UniRef90_A0A173YNN3	condition	CRC	-1.87334549514171	0.357183416374834	66	13	1.8840782520335e-06	8.58956614595094e-06
UniRef90_A0A174CVH5	condition	CRC	-1.13077778920614	0.215603004115202	66	14	1.88443457887836e-06	8.58979958947272e-06
UniRef90_A0A174K4B9	condition	CRC	-1.65957983632431	0.316554130708796	66	16	1.899349630608e-06	8.65638510618043e-06
UniRef90_A0A174RLH4	condition	CRC	-1.14811446160508	0.219002666575707	66	14	1.90059942015661e-06	8.6606790023064e-06
UniRef90_A0A174HVJ9	condition	CRC	-1.31739234052555	0.251319728019755	66	13	1.90470976092422e-06	8.67660019248199e-06
UniRef90_A0A174KNJ9	condition	CRC	-1.08820035795207	0.207595353898766	66	13	1.9044761481581e-06	8.67660019248199e-06
UniRef90_A0A173WJV9	condition	CRC	-1.34716684952948	0.257005465833169	66	13	1.90553971690094e-06	8.67853339694439e-06
UniRef90_A0A174DZK5	condition	CRC	-1.55944091844554	0.297506168363574	66	15	1.90606936111023e-06	8.67853339694439e-06
UniRef90_A0A174IF37	condition	CRC	-1.46092302007024	0.27871336735771	66	14	1.90636723951066e-06	8.67853339694439e-06
UniRef90_A0A174WU53	condition	CRC	-1.64798491176563	0.314398879934565	66	13	1.90613124775854e-06	8.67853339694439e-06
UniRef90_A0A174JBC4	condition	CRC	-2.76630501124374	0.527144043310224	66	32	1.9106351116981e-06	8.69655613007676e-06
UniRef90_A0A173RD71	condition	CRC	-1.21280283073388	0.231417044988008	66	14	1.91288813830381e-06	8.70540363231959e-06
UniRef90_A0A174HC60	condition	CRC	-1.46476619771619	0.279498789398973	66	15	1.91345498612805e-06	8.70657584766072e-06
UniRef90_A0A173Y6E0	condition	CRC	-1.34728907589742	0.257145543080232	66	13	1.92280144377634e-06	8.7476900848726e-06
UniRef90_A0A174ANZ6	condition	CRC	-1.50225301084921	0.286766963999249	66	14	1.92877061054286e-06	8.77342870059828e-06
UniRef90_A0A174HNR7	condition	CRC	-1.28157751853959	0.244658718470755	66	13	1.93139712469721e-06	8.78395668085231e-06
UniRef90_A0A174ZI08	condition	CRC	-1.98791609270236	0.37957474418823	66	14	1.93877409698146e-06	8.81608276178678e-06
UniRef90_A0A174UHH8	condition	CRC	-1.17430511155728	0.224243431886877	66	14	1.9422772753775e-06	8.83058621712329e-06
UniRef90_A0A096KM60	condition	CRC	-1.23233237972797	0.23542704751285	66	14	1.95917601219549e-06	8.90597821658767e-06
UniRef90_A0A174XE27	condition	CRC	-1.28787577820393	0.246048722025686	66	13	1.96084390178119e-06	8.91212100790185e-06
UniRef90_A0A174CG70	condition	CRC	-1.45827511068623	0.278611619860612	66	14	1.96197406261983e-06	8.91581820998763e-06
UniRef90_A0A173WSP4	condition	CRC	-1.29040671858678	0.246547645453308	66	14	1.96327136616039e-06	8.92027364431041e-06
UniRef90_A0A174GUH0	condition	CRC	-1.40296122182309	0.268062549275183	66	15	1.96472642941175e-06	8.92400426602124e-06
UniRef90_A0A174WVQ6	condition	CRC	-1.54532530041149	0.295262761096634	66	14	1.96457268813734e-06	8.92400426602124e-06
UniRef90_A0A173Y236	condition	CRC	-1.37057227197993	0.26189586825387	66	15	1.96797762453354e-06	8.93732958313729e-06
UniRef90_A0A174TPG6	condition	CRC	-1.58627696597874	0.303122907139611	66	14	1.96914850561203e-06	8.94120463386932e-06
UniRef90_A0A174DRA2	condition	CRC	-1.44357940783388	0.275889766462108	66	15	1.97411214619323e-06	8.96229723264502e-06
UniRef90_A0A174NQL8	condition	CRC	-1.49860664700569	0.286432996066953	66	14	1.97776111560501e-06	8.97741549927642e-06
UniRef90_A0A174J047	condition	CRC	-1.40112977521796	0.267806947908529	66	14	1.97849085141368e-06	8.97928009817797e-06
UniRef90_A0A174DQX6	condition	CRC	-1.66869595722974	0.318970570022316	66	13	1.98119329338039e-06	8.99009567943984e-06
UniRef90_A0A174C9M7	condition	CRC	-1.91916835577159	0.366867373422656	66	14	1.98323805691998e-06	8.99792389660135e-06
UniRef90_A0A174W4W4	condition	CRC	-1.48898305147022	0.284641222036861	66	13	1.98432605677637e-06	9.00140946670455e-06
UniRef90_A0A173YP32	condition	CRC	-1.42744997500961	0.272889131749882	66	14	1.98589246760064e-06	9.00651403914251e-06
UniRef90_A0A174LFS2	condition	CRC	-1.79301254971375	0.342776362279167	66	13	1.98609118908059e-06	9.00651403914251e-06
UniRef90_A0A174HEX0	condition	CRC	-1.74566156985597	0.333747270830105	66	14	1.98882259249412e-06	9.017447837638e-06
UniRef90_A0A174BT18	condition	CRC	-2.15051558371919	0.41115603357875	66	43	1.9894032941786e-06	9.018628266943e-06
UniRef90_A0A174ITX4	condition	CRC	-1.92843180963296	0.368775053562203	66	15	1.9978728208909e-06	9.05556523164074e-06
UniRef90_A0A173X9Z6	condition	CRC	-1.33275464022802	0.254919525151326	66	14	2.00660228078874e-06	9.09366828859701e-06
UniRef90_A0A173Z2A7	condition	CRC	-1.18993146886624	0.227625324185262	66	13	2.01078836926183e-06	9.11117240808935e-06
UniRef90_A0A173YHU3	condition	CRC	-1.49923269186612	0.286813340350193	66	14	2.01369279071206e-06	9.12286441006209e-06
UniRef90_A0A174V5T4	condition	CRC	-1.43111317978249	0.273791438899472	66	14	2.01512267632625e-06	9.12787346483291e-06
UniRef90_A0A173Y923	condition	CRC	-1.38749838584895	0.26546593730503	66	14	2.01791871547858e-06	9.13906815929103e-06
UniRef90_A0A174Q8B2	condition	CRC	-1.30788513749296	0.250247671340202	66	14	2.02013755526089e-06	9.14764556147732e-06
UniRef90_A0A174ZKK0	condition	CRC	-2.37552372415846	0.45457415038431	66	13	2.02427560611506e-06	9.16490943444052e-06
UniRef90_A0A096LMQ0	condition	CRC	-1.83260340029232	0.350696666180462	66	13	2.02591609193017e-06	9.17000128919352e-06
UniRef90_A0A174HA75	condition	CRC	-1.11907869427655	0.214153534507136	66	15	2.02605171990564e-06	9.17000128919352e-06
UniRef90_A0A174Q4J5	condition	CRC	-1.39730303030151	0.267410649772949	66	14	2.02821938775602e-06	9.17833663464192e-06
UniRef90_A0A173TP35	condition	CRC	-1.75338793730017	0.335560349378032	66	14	2.02863740517182e-06	9.17875284962989e-06
UniRef90_A0A174RKL9	condition	CRC	-1.41807757918323	0.271392124010452	66	14	2.02906482188574e-06	9.17921145198897e-06
UniRef90_A0A174RPS7	condition	CRC	-1.45682361123989	0.278819152598894	66	14	2.03076406306256e-06	9.18542254230994e-06
UniRef90_A0A174JYQ4	condition	CRC	-1.39666296215875	0.267315767223241	66	14	2.03236709920942e-06	9.19119655854514e-06
UniRef90_A0A174FPR8	condition	CRC	-1.45562201764302	0.278603388871255	66	14	2.03281314779664e-06	9.19173718868794e-06
UniRef90_A0A174UEU1	condition	CRC	-2.13690419488255	0.409004225825898	66	15	2.03327276035448e-06	9.19233896731965e-06
UniRef90_A0A0M6WDZ8	condition	CRC	-1.56910681812951	0.300345880012953	66	13	2.03572072801274e-06	9.20192837749112e-06
UniRef90_A0A174IAG1	condition	CRC	-1.73414739360361	0.331971417434661	66	13	2.03994355231172e-06	9.21953618312405e-06
UniRef90_A0A174RXQ5	condition	CRC	-1.65642056251069	0.31713199364788	66	15	2.04503477640619e-06	9.24106244388235e-06
UniRef90_A0A173ZQ68	condition	CRC	-1.2141254564379	0.232472107317226	66	15	2.04856011024825e-06	9.25550701712548e-06
UniRef90_A0A174QMD5	condition	CRC	-1.9338215573287	0.370278205469521	66	14	2.04897648990336e-06	9.2559027830166e-06
UniRef90_A0A174WW23	condition	CRC	-1.46173445137382	0.279894578767399	66	14	2.05030577826321e-06	9.26042167008918e-06
UniRef90_A0A174C5U7	condition	CRC	-1.37644239650415	0.263572955784002	66	15	2.05187406369918e-06	9.26187120319295e-06
UniRef90_A0A174GDB7	condition	CRC	-1.54249302880911	0.295369160496243	66	13	2.05179309875036e-06	9.26187120319295e-06
UniRef90_A0A174ULG5	condition	CRC	-1.38423712989373	0.265065395008515	66	14	2.05184913408684e-06	9.26187120319295e-06
UniRef90_A0A174X091	condition	CRC	-1.49839417320815	0.286925810008849	66	13	2.05194269303475e-06	9.26187120319295e-06
UniRef90_A0A174IN42	condition	CRC	-1.86050075957019	0.356272081138382	66	13	2.05272702013692e-06	9.26392610947331e-06
UniRef90_A0A173UY25	condition	CRC	-1.22748561950995	0.235084374594251	66	13	2.05790906490974e-06	9.28582400951096e-06
UniRef90_A0A173WM89	condition	CRC	-1.26424084614065	0.242187661083855	66	14	2.0686880225002e-06	9.33296557843361e-06
UniRef90_A0A173VEG3	condition	CRC	-1.56208005111969	0.299255338030452	66	13	2.07023387222129e-06	9.33844319352245e-06
UniRef90_A0A174AMA7	condition	CRC	-1.37057227197993	0.262628266063761	66	13	2.07975456827991e-06	9.3798863515245e-06
UniRef90_A0A174K765	condition	CRC	-1.30659322275891	0.250385672284547	66	15	2.08255018463271e-06	9.39099035684446e-06
UniRef90_A0A174IPC7	condition	CRC	-1.29907297326107	0.248965325435009	66	14	2.08598424712689e-06	9.40496933457981e-06
UniRef90_A0A173WDG5	condition	CRC	-3.07723462322817	0.589758707243277	66	42	2.08678407072489e-06	9.40706888055197e-06
UniRef90_A0A173U268	condition	CRC	-1.31440487355618	0.251928957950725	66	14	2.09012330701173e-06	9.42061340681946e-06
UniRef90_A0A173STR0	condition	CRC	-1.81800179729719	0.348524385551668	66	14	2.09868263913057e-06	9.45767787046642e-06
UniRef90_A0A174DQZ2	condition	CRC	-1.71701654762783	0.329181140039337	66	14	2.10074350588206e-06	9.46544993239303e-06
UniRef90_A0A174XLS9	condition	CRC	-1.42748386177367	0.273682851552567	66	14	2.10226298708731e-06	9.470780542884e-06
UniRef90_A0A173VJJ8	condition	CRC	-1.45960941523994	0.279848019123288	66	15	2.10314201570267e-06	9.47322464416985e-06
UniRef90_A0A174ET72	condition	CRC	-1.52033106039697	0.291502468657346	66	13	2.1049091293887e-06	9.47966754288123e-06
UniRef90_A0A174ZCC9	condition	CRC	-1.79039207877339	0.343291019539422	66	14	2.10588714687334e-06	9.48255517574828e-06
UniRef90_A0A173UNC9	condition	CRC	-1.3977554021528	0.268057056655112	66	14	2.11372299272224e-06	9.51631691845779e-06
UniRef90_A0A174ZHW3	condition	CRC	-1.87768699442317	0.360117354127008	66	13	2.1161036507457e-06	9.52551166865891e-06
UniRef90_A0A174A5N7	condition	CRC	-1.32060455928672	0.253278779503292	66	14	2.11659955243684e-06	9.52622071945672e-06
UniRef90_A0A174MRB1	condition	CRC	-1.0642722545793	0.204125844304156	66	14	2.11844968642759e-06	9.53302358892418e-06
UniRef90_A0A174DBB9	condition	CRC	-1.32292790619795	0.253796476921692	66	14	2.12849107181713e-06	9.57667902410036e-06
UniRef90_A0A173THD0	condition	CRC	-1.67281179878958	0.321017138161886	66	14	2.14125354710641e-06	9.63256149858418e-06
UniRef90_A0A173TFF7	condition	CRC	-1.26798603412983	0.243352596309853	66	14	2.14517995808871e-06	9.64868288546308e-06
UniRef90_A0A174C918	condition	CRC	-1.79760545930451	0.345025587624232	66	14	2.14862896935823e-06	9.66265219574646e-06
UniRef90_A0A096KPS1	condition	CRC	-1.44128994837661	0.27667898126327	66	14	2.15525512869753e-06	9.69090279238028e-06
UniRef90_A0A174TX33	condition	CRC	-1.38465366266251	0.265840494229715	66	14	2.16065396164297e-06	9.71362668926427e-06
UniRef90_A0A173S013	condition	CRC	-1.92282517504147	0.369201564974245	66	13	2.16494512719349e-06	9.73136439737362e-06
UniRef90_A0A174V3I8	condition	CRC	-1.10168307303586	0.21155454107683	66	14	2.1690657386114e-06	9.7483299287018e-06
UniRef90_A0A174GBS6	condition	CRC	-1.07597509474345	0.206622521532466	66	14	2.17002595510327e-06	9.75108869721744e-06
UniRef90_A0A174CXM9	condition	CRC	-1.46144086184507	0.280649077824678	66	14	2.17070830437135e-06	9.75259817820975e-06
UniRef90_A0A174WW07	condition	CRC	-1.84677043173285	0.354689051223453	66	13	2.17587983993657e-06	9.77427305790558e-06
UniRef90_A0A174VBW2	condition	CRC	-1.34612590861307	0.258556653163355	66	14	2.17935036123202e-06	9.78830111190233e-06
UniRef90_A0A174P6W2	condition	CRC	-1.65089637580557	0.317150795061651	66	13	2.18686439734181e-06	9.82044846795969e-06
UniRef90_A0A174WW05	condition	CRC	-1.59053764199204	0.305557807571074	66	13	2.18720559441984e-06	9.82044846795969e-06
